Name,Location,Mileage,Engine,Seats
Maruti A-Star Vxi,Pune,19.0,998.0,5.0
Nissan Micra Diesel XV Premium,Kolkata,23.08,1461.0,5.0
Tata Nano LX,Pune,25.4,624.0,4.0
Maruti Swift Dzire Tour LDI,Delhi,23.4,1248.0,5.0
Land Rover Range Rover Sport 2005 2012 Sport,Coimbatore,0.0,1497.0,5.0
Audi Q3 2.0 TDI Quattro,Ahmedabad,17.32,1968.0,5.0
Honda Amaze VX i-DTEC,Chennai,25.8,1498.0,5.0
Chevrolet Optra 1.6 LS,Mumbai,14.7,1599.0,5.0
Audi Q5 2.0 TDI Premium Plus,Hyderabad,14.16,1968.0,5.0
Maruti Ritz VDi,Hyderabad,23.2,1248.0,5.0
Mahindra Scorpio S6 7 Seater,Kochi,15.4,2179.0,7.0
Maruti Ciaz ZDi SHVS,Chennai,28.09,1248.0,5.0
Toyota Corolla Altis Aero D 4D J,Pune,21.43,1364.0,5.0
Tata Indica V2 eLS,Chennai,25.0,1396.0,5.0
Maruti 800 Std BSIII,Jaipur,16.1,796.0,4.0
Volkswagen Polo 1.2 MPI Highline,Kolkata,16.47,1198.0,5.0
Hyundai Elantra 2.0 SX Option AT,Delhi,14.62,1999.0,5.0
Toyota Fortuner 4x2 4 Speed AT,Hyderabad,11.5,2982.0,7.0
Maruti Baleno Zeta 1.2,Coimbatore,21.4,1197.0,5.0
Maruti Baleno Zeta 1.2,Mumbai,21.4,1197.0,5.0
Mini Cooper Countryman D,Hyderabad,23.8,1998.0,5.0
Mercedes-Benz S Class 2005 2013 320 CDI,Chennai,13.0,2987.0,5.0
Maruti Alto K10 LXI,Delhi,20.92,998.0,5.0
Maruti Swift VXI Optional,Kochi,20.4,1197.0,5.0
Chevrolet Sail LT ABS,Kolkata,22.1,1248.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Kolkata,12.8,2494.0,8.0
Toyota Fortuner 3.0 Diesel,Mumbai,11.5,2982.0,7.0
BMW 3 Series 320d Sport Line,Hyderabad,18.88,1995.0,5.0
Skoda Octavia Ambition 1.4 TSI MT,Coimbatore,16.8,1395.0,5.0
Toyota Fortuner 3.0 Diesel,Kolkata,11.5,2982.0,7.0
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Bangalore,15.5,1896.0,5.0
Hyundai i20 1.4 CRDi Asta,Kolkata,23.0,1396.0,5.0
Tata Manza Club Class Quadrajet90 LX,Mumbai,21.02,1248.0,5.0
Volkswagen Vento Petrol Highline,Pune,15.04,1598.0,5.0
Hyundai Creta 1.6 SX Automatic Diesel,Chennai,17.6,1582.0,5.0
Maruti Ritz VXI,Mumbai,21.1,1197.0,5.0
Honda CR-V 2.0L 2WD MT,Delhi,13.1,1997.0,5.0
Mahindra XUV500 W8 2WD,Delhi,15.1,2179.0,7.0
Volkswagen Ameo 1.5 TDI Comfortline,Jaipur,21.66,1498.0,5.0
Tata Zest Revotron 1.2 XT,Kolkata,17.57,1193.0,5.0
Jaguar XJ 3.0L Portfolio LWB,Kochi,12.9,2993.0,5.0
Toyota Corolla Altis 1.8 VL CVT,Kochi,14.28,1798.0,5.0
Maruti A-Star Vxi,Pune,19.0,998.0,5.0
Honda Accord VTi-L (AT),Mumbai,11.1,2354.0,5.0
Hyundai i20 Asta (o),Delhi,17.0,1197.0,5.0
Toyota Fortuner 4x2 AT,Delhi,12.55,2982.0,7.0
Mercedes-Benz New C-Class C 200 CGI Avantgarde,Mumbai,11.74,1796.0,5.0
Maruti Baleno Alpha 1.3,Hyderabad,27.39,1248.0,5.0
Maruti Ertiga VDI,Kochi,20.77,1248.0,7.0
Land Rover Range Rover Sport SE,Kochi,12.65,2993.0,5.0
Chevrolet Optra Magnum 1.6 LT ABS BS3,Mumbai,12.9,1598.0,5.0
Honda Civic 2006-2010 1.8 V AT,Hyderabad,12.9,1799.0,5.0
BMW X3 xDrive20d,Coimbatore,16.09,1995.0,5.0
Skoda Laura Ambition 2.0 TDI CR AT,Mumbai,20.0,1968.0,5.0
Maruti Swift Dzire VDI,Delhi,23.4,1248.0,5.0
Volvo V40 Cross Country D3,Pune,23.3,1984.0,5.0
Maruti Swift Dzire ZXi,Delhi,17.5,1298.0,5.0
Land Rover Range Rover 2.2L Pure,Bangalore,12.7,2179.0,5.0
Honda Accord 2.4 AT,Mumbai,11.7,2354.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,Kochi,12.99,2494.0,8.0
Toyota Fortuner 4x4 MT,Hyderabad,12.55,2982.0,7.0
Honda Jazz 1.2 E i VTEC,Kochi,18.7,1199.0,5.0
Honda City 1.5 V MT,Kolkata,17.0,1497.0,5.0
Maruti Dzire AMT ZDI Plus,Hyderabad,28.4,1248.0,5.0
Nissan Sunny 2011-2014 Diesel XL,Pune,21.64,1461.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,Chennai,12.99,2494.0,8.0
Honda Brio S MT,Coimbatore,19.4,1198.0,5.0
Volkswagen Vento Petrol Trendline,Bangalore,15.04,1598.0,5.0
Mahindra XUV500 W4,Mumbai,16.0,2179.0,7.0
Ford EcoSport 1.5 Diesel Titanium Plus,Chennai,23.0,1498.0,5.0
Skoda Yeti Ambition 4X2,Hyderabad,17.72,1968.0,5.0
Hyundai i10 Sportz,Chennai,20.36,1197.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,12.8,2494.0,8.0
Tata Zest Quadrajet 1.3 XT,Coimbatore,20.65,1248.0,5.0
Maruti Swift VDI,Delhi,22.9,1248.0,5.0
Skoda Rapid 1.5 TDI AT Style,Kolkata,21.72,1498.0,5.0
Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,13.68,2393.0,8.0
Hyundai Verna 1.6 SX VTVT,Pune,17.01,1591.0,5.0
Honda City i VTEC VX Option,Coimbatore,17.4,1497.0,5.0
Honda City i DTEC SV,Hyderabad,26.0,1498.0,5.0
Volkswagen Vento Diesel Highline,Jaipur,20.54,1598.0,5.0
Audi Q5 2008-2012 3.0 TDI,Chennai,12.19,2967.0,5.0
Maruti Alto 800 LXI,Chennai,22.74,796.0,5.0
Tata Manza ELAN Quadrajet BS IV,Pune,21.12,1248.0,5.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Delhi,15.29,1591.0,5.0
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Bangalore,12.0,2987.0,7.0
Mahindra Thar CRDe,Jaipur,16.55,2498.0,6.0
Hyundai Verna 1.6 CRDI,Mumbai,22.32,1582.0,5.0
Ford Aspire Titanium Diesel,Coimbatore,26.1,1498.0,5.0
Mini Cooper 3 DOOR D,Mumbai,20.7,1496.0,4.0
Maruti Omni 8 Seater BSIV,Hyderabad,14.0,796.0,5.0
Mahindra Verito 1.5 D4 BSIV,Pune,21.03,1461.0,5.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Coimbatore,14.21,2143.0,5.0
Renault Duster 110PS Diesel RxZ,Kochi,19.01,1461.0,5.0
Maruti Swift Dzire Tour LDI,Kolkata,23.4,1248.0,5.0
Volkswagen Polo Petrol Highline 1.2L,Kolkata,16.47,1198.0,5.0
Mahindra XUV500 W10 2WD,Coimbatore,16.0,2179.0,7.0
Volkswagen Polo 1.2 MPI Highline,Coimbatore,16.47,1198.0,5.0
Maruti Ritz VXI,Hyderabad,21.1,1197.0,5.0
Toyota Innova 2.5 GX 7 STR BSIV,Delhi,12.8,2494.0,7.0
Honda City i DTec SV,Delhi,26.0,1498.0,5.0
Volkswagen Ameo 1.2 MPI Highline,Coimbatore,17.0,1198.0,5.0
Maruti SX4 ZDI Leather,Mumbai,21.5,1248.0,5.0
Maruti Swift ZXI,Chennai,18.6,1197.0,5.0
Hyundai Creta 1.6 CRDi SX,Pune,19.67,1582.0,5.0
Audi Q7 35 TDI Quattro Technology,Bangalore,12.07,2967.0,7.0
Maruti Alto LXi BSIII,Coimbatore,19.7,796.0,5.0
Honda Amaze SX i-DTEC,Kolkata,25.8,1498.0,5.0
Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,18.33,1968.0,5.0
Hyundai Elantra CRDi SX AT,Mumbai,19.5,1582.0,5.0
Maruti Wagon R VXI BS IV,Kochi,18.9,998.0,5.0
Land Rover Discovery Sport TD4 HSE 7S,Mumbai,12.81,1999.0,7.0
Honda City i VTEC SV,Pune,17.8,1497.0,5.0
Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,14.74,1991.0,5.0
Maruti Wagon R LX BS IV,Pune,20.51,998.0,5.0
Hyundai Verna 1.6 CRDI,Kolkata,22.32,1582.0,5.0
Volkswagen Tiguan 2.0 TDI Highline,Jaipur,17.06,1968.0,5.0
BMW X1 sDrive 20d Exclusive,Pune,15.06,1995.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz Option,Kolkata,24.0,1186.0,5.0
Mercedes-Benz E-Class E250 CDI Avantgrade,Mumbai,13.0,2143.0,5.0
Hyundai Grand i10 Asta Option,Bangalore,18.9,1197.0,5.0
Hyundai i10 Magna 1.2,Mumbai,20.36,1197.0,5.0
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,Mumbai,19.33,1968.0,5.0
Skoda Yeti Elegance,Chennai,17.67,1968.0,5.0
Audi Q7 45 TDI Quattro Premium Plus,Kochi,14.75,2967.0,7.0
Toyota Fortuner 3.0 Diesel,Chennai,11.5,2982.0,7.0
Maruti Wagon R VXI Minor ABS,Kochi,18.9,1061.0,5.0
Hyundai EON Era,Coimbatore,21.1,814.0,5.0
Honda Brio S MT,Delhi,19.4,1198.0,5.0
Maruti Alto 800 VXI,Kolkata,22.74,796.0,5.0
Mahindra Bolero ZLX,Jaipur,15.96,2523.0,7.0
Honda City i VTEC SV,Mumbai,17.8,1497.0,5.0
Skoda Rapid 1.6 MPI Elegance Black Package,Mumbai,15.0,1598.0,5.0
Maruti Swift VVT VXI,Pune,22.0,1197.0,5.0
Hyundai EON Magna Plus,Hyderabad,21.1,814.0,5.0
Maruti Swift Dzire ZXI,Kochi,20.85,1197.0,5.0
Nissan Micra XV CVT,Coimbatore,19.34,1198.0,5.0
Audi Q7 4.2 FSI quattro,Delhi,8.3,4134.0,7.0
Maruti Swift Vdi BSIII,Pune,17.8,1248.0,5.0
Tata Xenon XT EX 4X2,Jaipur,13.49,2179.0,5.0
Volkswagen Polo 1.5 TDI Comfortline,Kolkata,20.14,1498.0,5.0
Honda City i VTEC SV,Kochi,17.8,1497.0,5.0
Honda City i VTEC V,Bangalore,17.4,1497.0,5.0
Maruti 800 AC BSIII,Hyderabad,16.1,796.0,4.0
Volkswagen Polo 1.5 TDI Trendline,Jaipur,20.14,1498.0,5.0
Chevrolet Captiva LTZ VCDi,Pune,12.5,1991.0,7.0
Mahindra XUV500 W10 2WD,Kolkata,16.0,2179.0,7.0
Honda Amaze VX i-DTEC,Kochi,25.8,1498.0,5.0
Hyundai i20 1.2 Sportz Option,Chennai,17.0,1197.0,5.0
Maruti Wagon R AMT VXI,Jaipur,20.51,998.0,5.0
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Mumbai,16.96,1968.0,5.0
Maruti Ciaz 1.4 Zeta,Mumbai,20.73,1373.0,5.0
Mahindra Scorpio 2009-2014 VLX 4WD AT 7S BSIV,Delhi,11.79,2179.0,7.0
Chevrolet Aveo U-VA 1.2 LS,Mumbai,15.26,1150.0,5.0
Maruti Ciaz ZXi Option,Kochi,20.73,1373.0,5.0
Hyundai i20 1.4 CRDi Asta,Hyderabad,23.0,1396.0,5.0
Honda Jazz 1.2 SV i VTEC,Kochi,18.7,1199.0,5.0
Mahindra XUV500 W10 2WD,Coimbatore,16.0,2179.0,7.0
Hyundai i20 1.2 Sportz,Bangalore,17.0,1197.0,5.0
Hyundai Verna 1.6 SX,Chennai,22.32,1582.0,5.0
Hyundai i10 Era 1.1,Delhi,19.81,1086.0,5.0
Maruti Celerio VXI AT,Bangalore,23.1,998.0,5.0
Skoda Fabia 1.2 TDI Ambition,Kolkata,20.86,1199.0,5.0
Maruti Swift VDI BSIV,Delhi,25.2,1248.0,5.0
Hyundai i10 Magna(O) with Sun Roof,Pune,16.0,1086.0,5.0
Hyundai i10 Magna 1.2,Jaipur,20.36,1197.0,5.0
Ford Ecosport 1.5 Ti VCT AT Titanium,Mumbai,16.5,1499.0,5.0
Mercedes-Benz E-Class 2009-2013 E350 CDI Avantgarde,Kochi,11.5,2987.0,5.0
Maruti Swift VDI BSIV,Ahmedabad,25.2,1248.0,5.0
Maruti 800 Std BSIII,Jaipur,16.1,796.0,4.0
Maruti Swift Lxi BSIII,Pune,16.1,1298.0,5.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Mumbai,15.29,1591.0,5.0
BMW X1 M Sport sDrive 20d,Kochi,17.05,1995.0,5.0
Ford Ikon 1.3 Flair,Hyderabad,13.8,1299.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,Kochi,22.7,1498.0,5.0
Maruti Ciaz VXi Plus,Kochi,20.73,1373.0,5.0
Volkswagen Passat Diesel Highline 2.0 TDI,Kolkata,18.33,1968.0,5.0
Honda Jazz 1.5 VX i DTEC,Pune,27.3,1498.0,5.0
Audi A4 35 TDI Premium,Coimbatore,17.11,1968.0,5.0
Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,24.0,1120.0,5.0
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,12.0,2987.0,7.0
Toyota Innova 2.5 G (Diesel) 7 Seater,Coimbatore,12.99,2494.0,7.0
Nissan Sunny 2011-2014 XL,Jaipur,16.95,1498.0,5.0
Skoda Laura Ambiente 2.0 TDI CR AT,Bangalore,20.0,1968.0,5.0
Chevrolet Aveo 1.4 LS,Jaipur,14.49,1399.0,5.0
Honda Mobilio V i DTEC,Mumbai,24.2,1498.0,7.0
Maruti Ritz VDi,Hyderabad,21.1,1248.0,5.0
Volkswagen Polo Petrol Highline 1.2L,Coimbatore,16.47,1198.0,5.0
Nissan Terrano XL,Mumbai,13.24,1598.0,5.0
Maruti A-Star AT Vxi Aktiv,Coimbatore,16.98,998.0,5.0
Honda City 1.5 S MT,Pune,17.0,1497.0,5.0
Hyundai Grand i10 AT Asta,Coimbatore,18.9,1197.0,5.0
Jaguar XE 2.0L Diesel Prestige,Hyderabad,13.6,1999.0,5.0
Mahindra Scorpio VLX,Kolkata,12.05,2179.0,8.0
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Mumbai,11.74,1796.0,5.0
Skoda Superb Elegance 1.8 TSI AT,Delhi,13.7,1798.0,5.0
Chevrolet Cruze LTZ AT,Pune,18.1,1991.0,4.0
Mahindra Scorpio VLX,Delhi,12.05,2179.0,8.0
Hyundai Verna 1.6 SX VTVT (O),Coimbatore,17.1,1591.0,5.0
Hyundai i20 1.4 Asta CRDi with AVN,Hyderabad,23.0,1396.0,5.0
Honda City ZX CVT,Hyderabad,16.4,1497.0,5.0
Hyundai i10 Magna,Kolkata,20.36,1197.0,5.0
Honda Amaze S i-Dtech,Delhi,25.8,1498.0,5.0
Maruti Wagon R LXI,Delhi,22.5,998.0,5.0
Honda Brio S MT,Jaipur,19.4,1198.0,5.0
Hyundai i20 1.2 Sportz Option,Kochi,17.0,1197.0,5.0
Volkswagen Vento 2013-2015 1.6 Comfortline,Kochi,15.04,1598.0,5.0
Skoda Octavia Rider 1.9 TDI MT,Pune,18.7,1896.0,5.0
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Mumbai,13.0,2143.0,5.0
Renault Duster Petrol RxL,Pune,13.24,1598.0,5.0
Hyundai EON Sportz,Hyderabad,21.1,814.0,5.0
Maruti Swift VXI,Coimbatore,18.6,1197.0,5.0
Audi Q5 3.0 TDI Quattro Technology,Mumbai,13.22,2967.0,5.0
Hyundai i20 1.2 Spotz,Coimbatore,18.6,1197.0,5.0
Honda Brio S MT,Bangalore,19.4,1198.0,5.0
Maruti Swift Dzire ZXi,Kochi,17.5,1298.0,5.0
Hyundai Grand i10 1.2 Kappa Magna,Delhi,18.9,1197.0,5.0
Mahindra Xylo E8 ABS BS IV,Coimbatore,11.68,2498.0,8.0
Volkswagen Polo GTI,Delhi,17.21,1798.0,4.0
Maruti Alto K10 VXI,Coimbatore,24.07,998.0,5.0
Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,22.07,1199.0,5.0
Hyundai Grand i10 Sportz,Delhi,18.9,1197.0,5.0
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Coimbatore,14.84,2143.0,5.0
Hyundai Verna 1.6 SX VTVT AT,Pune,15.74,1591.0,5.0
Fiat Punto EVO 1.2 Emotion,Chennai,15.7,1172.0,5.0
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,12.99,2494.0,8.0
Mahindra TUV 300 2015-2019 mHAWK100 T8 AMT,Kochi,18.49,1493.0,7.0
Volkswagen Polo 1.5 TDI Comfortline,Coimbatore,20.14,1498.0,5.0
BMW 5 Series 520d Luxury Line,Kochi,22.48,1995.0,5.0
Mercedes-Benz GLE 350d,Coimbatore,11.57,2987.0,5.0
Mercedes-Benz M-Class ML 350 CDI,Mumbai,11.74,2987.0,5.0
Hyundai Grand i10 1.2 Kappa Sportz,Kochi,18.9,1197.0,5.0
Skoda Superb Elegance 1.8 TSI AT,Mumbai,13.7,1798.0,5.0
Hyundai i10 Sportz AT,Chennai,16.95,1197.0,5.0
Hyundai i20 1.4 CRDi Asta,Hyderabad,23.0,1396.0,5.0
Mahindra Scorpio VLX,Mumbai,12.05,2179.0,8.0
Honda Brio V MT,Mumbai,19.4,1198.0,5.0
Hyundai i20 1.2 Magna Executive,Jaipur,18.6,1197.0,5.0
Ford Endeavour 4x2 XLT Limited Edition,Pune,10.9,2499.0,7.0
Hyundai Verna CRDi SX,Chennai,16.8,1493.0,5.0
Toyota Fortuner 3.0 Diesel,Pune,11.5,2982.0,7.0
BMW X1 sDrive20d,Pune,17.05,1995.0,5.0
Toyota Fortuner 4x2 AT,Delhi,12.55,2982.0,7.0
Honda Amaze V CVT Petrol,Pune,19.0,1199.0,5.0
Hyundai i10 Era 1.1,Kochi,19.81,1086.0,5.0
Hyundai i20 1.2 Sportz,Hyderabad,17.0,1197.0,5.0
BMW 3 Series 320d GT Luxury Line,Mumbai,19.59,1995.0,5.0
Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,15.17,1968.0,5.0
Maruti Swift VXI Optional,Kochi,20.4,1197.0,5.0
Maruti Baleno Delta Automatic,Delhi,21.4,1197.0,5.0
Hyundai Accent GLE,Kolkata,13.2,1495.0,5.0
Maruti Ritz LXi,Mumbai,18.5,1197.0,5.0
Tata Nano Lx,Pune,26.0,624.0,4.0
Ford Figo Diesel EXI,Ahmedabad,20.0,1399.0,5.0
Volkswagen Passat Diesel Highline 2.0 TDI,Hyderabad,18.33,1968.0,5.0
Fiat Linea Emotion Pack (Diesel),Chennai,19.0,1248.0,5.0
Mahindra Xylo D4,Hyderabad,14.95,2489.0,7.0
Maruti Wagon R VXI,Hyderabad,18.9,998.0,5.0
Toyota Etios G Safety,Kochi,17.6,1496.0,5.0
Hyundai Grand i10 Sportz,Coimbatore,18.9,1197.0,5.0
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,12.99,2494.0,8.0
Tata Indica V2 DLS TC,Kolkata,16.8,1405.0,5.0
BMW 3 Series 320d Sport Line,Mumbai,18.88,1995.0,5.0
Ford Endeavour 3.2 Titanium AT 4X4,Delhi,10.91,3198.0,7.0
Maruti Ciaz Zeta,Mumbai,21.56,1462.0,5.0
Ford Figo 1.5D Titanium Plus MT,Kolkata,25.83,1498.0,5.0
Chevrolet Aveo U-VA 1.2 LS,Pune,15.26,1150.0,5.0
Honda City 1.5 V AT,Delhi,16.8,1497.0,5.0
Nissan Sunny XL,Chennai,16.95,1498.0,5.0
Maruti Swift Dzire VXI,Kolkata,19.1,1197.0,5.0
Ford Figo Diesel Titanium,Kolkata,20.0,1399.0,5.0
Fiat Grande Punto 1.3 Emotion (Diesel),Jaipur,20.3,1248.0,5.0
Hyundai Elite i20 Petrol Asta,Coimbatore,18.6,1197.0,5.0
Maruti Swift Dzire VDI,Kolkata,23.4,1248.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,22.7,1498.0,5.0
Maruti Swift Dzire VDi,Jaipur,19.3,1248.0,5.0
Hyundai Grand i10 Sportz,Kochi,18.9,1197.0,5.0
Ford Endeavour 3.0L 4X4 AT,Hyderabad,11.4,2953.0,7.0
Volkswagen Polo Diesel Highline 1.2L,Hyderabad,22.07,1199.0,5.0
Mahindra TUV 300 2015-2019 mHAWK100 T8,Kochi,18.49,1493.0,7.0
BMW X6 xDrive 40d,Hyderabad,11.2,2993.0,4.0
Renault Duster 110PS Diesel RxZ,Hyderabad,19.01,1461.0,5.0
Maruti Wagon R LXI,Ahmedabad,22.5,998.0,5.0
Maruti Ertiga SHVS VDI,Pune,24.52,1248.0,7.0
Maruti Alto LXi BSIII,Jaipur,19.7,796.0,5.0
Maruti Wagon R AMT VXI Option,Jaipur,20.51,998.0,5.0
Maruti Eeco 7 Seater Standard,Coimbatore,15.1,1196.0,7.0
Renault Duster 110PS Diesel RxL,Kochi,19.6,1461.0,5.0
Maruti Zen Estilo 1.1 LX BSIII,Kochi,18.2,1061.0,5.0
Renault Duster Petrol RxL,Kochi,13.06,1598.0,5.0
Honda Civic 2006-2010 1.8 S MT,Chennai,13.5,1799.0,5.0
Mahindra XUV500 W8 2WD,Delhi,16.0,2179.0,7.0
Mahindra Verito 1.5 D6 BSIV,Chennai,21.0,1461.0,5.0
Renault KWID Climber 1.0 MT,Delhi,21.7,999.0,5.0
Porsche Cayenne Diesel,Mumbai,15.15,2967.0,5.0
Maruti Swift DDiS VDI,Pune,28.4,1248.0,5.0
Datsun GO T Option,Hyderabad,20.63,1198.0,5.0
Hyundai i20 1.2 Magna,Chennai,18.5,1197.0,5.0
BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,18.12,1995.0,5.0
Maruti Ertiga ZDI,Mumbai,20.77,1248.0,7.0
Hyundai Grand i10 Magna,Jaipur,18.9,1197.0,5.0
BMW 3 Series 330i,Coimbatore,9.43,2996.0,5.0
Chevrolet Cruze LTZ,Mumbai,17.9,1998.0,5.0
Mercedes-Benz M-Class ML 350 4Matic,Pune,0.0,2987.0,5.0
Maruti Ritz LDi,Jaipur,21.1,1248.0,5.0
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Pune,11.74,1796.0,5.0
Hyundai i20 1.2 Magna Executive,Kochi,18.6,1197.0,5.0
Hyundai EON 1.0 Kappa Magna Plus Optional,Kolkata,20.3,998.0,5.0
Maruti Swift VDI,Pune,22.9,1248.0,5.0
Hyundai i20 Sportz 1.2,Chennai,18.6,1197.0,5.0
Maruti Ritz ZXi,Mumbai,18.5,1197.0,5.0
Maruti Swift VDI,Hyderabad,22.9,1248.0,5.0
Honda WRV i-VTEC VX,Kochi,17.5,1199.0,5.0
Hyundai Xcent 1.2 Kappa AT S Option,Chennai,16.9,1197.0,5.0
Honda Amaze E i-Vtech,Kolkata,18.0,1198.0,5.0
Hyundai Verna 1.6 SX VTVT (O),Pune,17.1,1591.0,5.0
Honda City V MT,Mumbai,16.8,1497.0,5.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,15.29,1591.0,5.0
Mahindra XUV500 W8 2WD,Kochi,15.1,2179.0,7.0
Toyota Innova 2.5 V Diesel 7-seater,Mumbai,12.8,2494.0,7.0
Maruti Swift VDI,Pune,22.9,1248.0,5.0
Maruti Wagon R VXI AMT,Coimbatore,22.5,998.0,5.0
Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,18.9,1197.0,5.0
Honda Amaze VX i-DTEC,Hyderabad,25.8,1498.0,5.0
BMW 3 Series 320d Highline,Chennai,16.07,1995.0,5.0
Ford Figo Petrol Titanium,Delhi,15.6,1196.0,5.0
Volkswagen Ameo 1.2 MPI Trendline,Kochi,17.0,1198.0,5.0
Ford Ecosport 1.5 DV5 MT Trend,Kochi,22.7,1498.0,5.0
Honda City 1.3 EXI,Pune,13.0,1343.0,5.0
Mahindra XUV500 W6 2WD,Kolkata,16.0,2179.0,7.0
Toyota Fortuner 4x2 Manual,Delhi,13.0,2982.0,7.0
Hyundai Grand i10 1.2 Kappa Magna,Kolkata,18.9,1197.0,5.0
Maruti Dzire AMT ZDI Plus,Pune,28.4,1248.0,5.0
Maruti Swift VDI,Kochi,22.9,1248.0,5.0
Volkswagen Polo Petrol Highline 1.2L,Pune,16.47,1198.0,5.0
Toyota Etios Liva 1.2 VX Dual Tone,Coimbatore,18.16,1197.0,5.0
Maruti Swift VXI,Mumbai,22.0,1197.0,5.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Bangalore,14.21,2143.0,5.0
Maruti Wagon R VXI,Pune,18.9,998.0,5.0
Tata Nano Lx BSIV,Kochi,26.0,624.0,4.0
Skoda Laura 1.8 TSI Ambiente,Bangalore,13.4,1798.0,5.0
Volkswagen Polo GT TSI,Mumbai,17.21,1197.0,5.0
Hyundai Verna 1.6 SX,Coimbatore,22.32,1582.0,5.0
Tata Bolt Quadrajet XE,Hyderabad,22.95,1248.0,5.0
Hyundai EON D Lite Plus,Kolkata,21.1,814.0,5.0
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,17.11,1968.0,5.0
Toyota Innova 2.5 GX (Diesel) 7 Seater,Kochi,12.99,2494.0,7.0
Mercedes-Benz M-Class ML 350 CDI,Hyderabad,11.74,2987.0,5.0
Hyundai Xcent 1.1 CRDi S,Pune,24.4,1120.0,5.0
Honda Accord 2.4 AT,Kochi,11.7,2354.0,5.0
Volkswagen Vento 1.5 TDI Highline,Kochi,20.34,1498.0,5.0
Hyundai i20 Sportz Petrol,Mumbai,17.0,1197.0,5.0
Hyundai Elantra CRDi SX,Jaipur,22.7,1582.0,5.0
Ford Figo Diesel Titanium,Hyderabad,20.0,1399.0,5.0
Hyundai i20 1.2 Magna Executive,Kochi,18.6,1197.0,5.0
Hyundai Verna 1.6 CRDi SX,Kolkata,23.9,1582.0,5.0
Hyundai Grand i10 Asta,Kolkata,18.9,1197.0,5.0
Audi Q5 2.0 TDI,Hyderabad,14.16,1968.0,5.0
Maruti Swift Dzire ZXi,Kolkata,17.5,1298.0,5.0
Hyundai i20 Magna,Kolkata,18.5,1197.0,5.0
Mahindra KUV 100 mFALCON D75 K4 Plus 5str,Kolkata,25.32,1198.0,5.0
Hyundai Elantra 1.6 SX Option AT,Ahmedabad,18.23,1582.0,5.0
Jeep Compass 2.0 Limited Option Black,Mumbai,17.1,1956.0,5.0
Maruti Vitara Brezza VDi Option,Coimbatore,24.3,1248.0,5.0
Toyota Corolla Altis 1.8 GL,Kochi,14.28,1798.0,5.0
Mahindra XUV500 W8 2WD,Kolkata,15.1,2179.0,7.0
BMW X1 xDrive 20d xLine,Mumbai,20.68,1995.0,5.0
Hyundai i20 Magna 1.4 CRDi,Pune,22.54,1396.0,5.0
Mercedes-Benz GLE 350d,Coimbatore,11.57,2987.0,5.0
Chevrolet Cruze LTZ,Bangalore,17.3,1998.0,5.0
Hyundai i20 1.2 Magna,Jaipur,18.5,1197.0,5.0
Honda Brio S MT,Mumbai,19.4,1198.0,5.0
Nissan Evalia 2013 XL,Hyderabad,19.3,1461.0,7.0
Volkswagen Polo Petrol Trendline 1.2L,Delhi,16.47,1198.0,5.0
Hyundai i10 Sportz 1.2,Chennai,20.36,1197.0,5.0
Chevrolet Cruze LTZ AT,Pune,18.1,1991.0,4.0
Hyundai i10 Era,Hyderabad,19.81,1086.0,5.0
Maruti Ertiga VDI,Delhi,20.77,1248.0,7.0
